sitename,city,state,country,notes,greenhouse,geometry,time_zone,soil,soilnotes
MAC Field Scanner Season 8 Range 19 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 19 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 19 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 20 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 21 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 22 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 23 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 24 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 25 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 26 Column 16 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 1 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 1 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 2 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 2 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 3 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 3 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 4 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 4 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 5 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 5 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 6 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 6 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 7 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 7 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 8 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 8 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 9 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 9 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 10 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 10 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 11 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 11 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 12 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 12 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 13 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 13 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 14 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 14 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 15 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 15 E,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 16 W,Maricopa,Arizona,USA,,,,,,
MAC Field Scanner Season 8 Range 27 Column 16 E,Maricopa,Arizona,USA,,,,,,
