sitename,city,state,country,notes,greenhouse,geometry,time_zone,soil,soilnotes
MAC Field Scanner Season 8 Range 14 Column 7 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000ADC09075C8F61841083D9B5197EC4B41CBDB118ECEF61841B2D7BB4F97EC4B4152D50471CEF61841BD6F7CD595EC4B4134BA8358C8F6184113D55BD795EC4B41ADC09075C8F61841083D9B5197EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 8 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000CBDB118ECEF61841B2D7BB4F97EC4B41E8F692A6D4F618415C72DC4D97EC4B416FF08589D4F61841670A9DD395EC4B4152D50471CEF61841BD6F7CD595EC4B41CBDB118ECEF61841B2D7BB4F97EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 8 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E8F692A6D4F618415C72DC4D97EC4B41061214BFDAF61841060DFD4B97EC4B418D0B07A2DAF6184112A5BDD195EC4B416FF08589D4F61841670A9DD395EC4B41E8F692A6D4F618415C72DC4D97EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 9 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005001305E79F618412731086899EC4B416D1CB1767FF61841D1CB286699EC4B41F415A4597FF61841F90FE9EB97EC4B41D7FA224179F618414F75C8ED97EC4B415001305E79F618412731086899EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 9 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000006D1CB1767FF61841D1CB286699EC4B418B37328F85F618417B66496499EC4B411231257285F61841A4AA09EA97EC4B41F415A4597FF61841F90FE9EB97EC4B416D1CB1767FF61841D1CB286699EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 10 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008B37328F85F618417B66496499EC4B4192B3B0A78BF6184126016A6299EC4B41304CA68A8BF618414E452AE897EC4B411231257285F61841A4AA09EA97EC4B418B37328F85F618417B66496499EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 10 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000092B3B0A78BF6184126016A6299EC4B41AFCE31C091F61841D09B8A6099EC4B414D6727A391F61841DB334BE697EC4B41304CA68A8BF618414E452AE897EC4B4192B3B0A78BF6184126016A6299EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 11 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000AFCE31C091F61841D09B8A6099EC4B41CDE9B2D897F618417A36AB5E99EC4B416B82A8BB97F6184185CE6BE497EC4B414D6727A391F61841DB334BE697EC4B41AFCE31C091F61841D09B8A6099EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 11 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000CDE9B2D897F618417A36AB5E99EC4B41EA0434F19DF6184124D1CB5C99EC4B41889D29D49DF618412F698CE297EC4B416B82A8BB97F6184185CE6BE497EC4B41CDE9B2D897F618417A36AB5E99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 12 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000EA0434F19DF6184124D1CB5C99EC4B410820B509A4F61841CF6BEC5A99EC4B41A6B8AAECA3F61841DA03ADE097EC4B41889D29D49DF618412F698CE297EC4B41EA0434F19DF6184124D1CB5C99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 12 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000000820B509A4F61841CF6BEC5A99EC4B41253B3622AAF6184179060D5999EC4B41C3D32B05AAF61841849ECDDE97EC4B41A6B8AAECA3F61841DA03ADE097EC4B410820B509A4F61841CF6BEC5A99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 13 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000253B3622AAF6184179060D5999EC4B414356B73AB0F6184123A12D5799EC4B41E1EEAC1DB0F618412E39EEDC97EC4B41C3D32B05AAF61841849ECDDE97EC4B41253B3622AAF6184179060D5999EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 13 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000004356B73AB0F6184123A12D5799EC4B4161713853B6F61841CD3B4E5599EC4B41FF092E36B6F61841D8D30EDB97EC4B41E1EEAC1DB0F618412E39EEDC97EC4B414356B73AB0F6184123A12D5799EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000061713853B6F61841CD3B4E5599EC4B417E8CB96BBCF618415A2A6F5399EC4B411C25AF4EBCF61841836E2FD997EC4B41FF092E36B6F61841D8D30EDB97EC4B4161713853B6F61841CD3B4E5599EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000007E8CB96BBCF618415A2A6F5399EC4B419CA73A84C2F6184105C58F5199EC4B413A403067C2F618412D0950D797EC4B411C25AF4EBCF61841836E2FD997EC4B417E8CB96BBCF618415A2A6F5399EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000009CA73A84C2F6184105C58F5199EC4B41B9C2BB9CC8F61841AF5FB04F99EC4B41575BB17FC8F61841D7A370D597EC4B413A403067C2F618412D0950D797EC4B419CA73A84C2F6184105C58F5199EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 15 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B9C2BB9CC8F61841AF5FB04F99EC4B41D7DD3CB5CEF6184159FAD04D99EC4B415ED72F98CEF61841813E91D397EC4B41575BB17FC8F61841D7A370D597EC4B41B9C2BB9CC8F61841AF5FB04F99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 16 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D7DD3CB5CEF6184159FAD04D99EC4B41F4F8BDCDD4F618410395F14B99EC4B417CF2B0B0D4F618410E2DB2D197EC4B415ED72F98CEF61841813E91D397EC4B41D7DD3CB5CEF6184159FAD04D99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 14 Column 16 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F4F8BDCDD4F618410395F14B99EC4B4112143FE6DAF61841AD2F124A99EC4B41990D32C9DAF61841B9C7D2CF97EC4B417CF2B0B0D4F618410E2DB2D197EC4B41F4F8BDCDD4F618410395F14B99EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 1 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005C035B8579F61841EBFF1C669BEC4B41791EDC9D7FF61841959A3D649BEC4B410118CF807FF61841A032FEE999EC4B41E3FC4D6879F61841F697DDEB99EC4B415C035B8579F61841EBFF1C669BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 1 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000791EDC9D7FF61841959A3D649BEC4B4197395DB685F618413F355E629BEC4B411E33509985F618414BCD1EE899EC4B410118CF807FF61841A032FEE999EC4B41791EDC9D7FF61841959A3D649BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 2 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000097395DB685F618413F355E629BEC4B41B554DECE8BF61841EACF7E609BEC4B413C4ED1B18BF61841F5673FE699EC4B411E33509985F618414BCD1EE899EC4B4197395DB685F618413F355E629BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 2 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B554DECE8BF61841EACF7E609BEC4B41D26F5FE791F6184177BE9F5E9BEC4B41596952CA91F618419F0260E499EC4B413C4ED1B18BF61841F5673FE699EC4B41B554DECE8BF61841EACF7E609BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 3 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D26F5FE791F6184177BE9F5E9BEC4B41F08AE0FF97F618412159C05C9BEC4B417784D3E297F61841499D80E299EC4B41596952CA91F618419F0260E499EC4B41D26F5FE791F6184177BE9F5E9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 3 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F08AE0FF97F618412159C05C9BEC4B410DA661189EF61841CBF3E05A9BEC4B41959F54FB9DF61841F437A1E099EC4B417784D3E297F61841499D80E299EC4B41F08AE0FF97F618412159C05C9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 4 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000000DA661189EF61841CBF3E05A9BEC4B412BC1E230A4F61841758E01599BEC4B41B2BAD513A4F618419ED2C1DE99EC4B41959F54FB9DF61841F437A1E099EC4B410DA661189EF61841CBF3E05A9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 4 E,Maricopa,Arizona,USA,"was DP_076 E80, now Tiburon E224",f,0103000020E610000001000000050000002BC1E230A4F61841758E01599BEC4B4148DC6349AAF61841202922579BEC4B41D0D5562CAAF618412BC1E2DC99EC4B41B2BAD513A4F618419ED2C1DE99EC4B412BC1E230A4F61841758E01599BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 5 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000048DC6349AAF61841202922579BEC4B4166F7E461B0F61841CAC342559BEC4B41EDF0D744B0F61841D55B03DB99EC4B41D0D5562CAAF618412BC1E2DC99EC4B4148DC6349AAF61841202922579BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 5 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000066F7E461B0F61841CAC342559BEC4B418412667AB6F61841745E63539BEC4B410B0C595DB6F618417FF623D999EC4B41EDF0D744B0F61841D55B03DB99EC4B4166F7E461B0F61841CAC342559BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 6 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008412667AB6F61841745E63539BEC4B41A12DE792BCF618411EF983519BEC4B412827DA75BCF618412A9144D799EC4B410B0C595DB6F618417FF623D999EC4B418412667AB6F61841745E63539BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 6 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A12DE792BCF618411EF983519BEC4B41BF4868ABC2F61841C993A44F9BEC4B4146425B8EC2F61841D42B65D599EC4B412827DA75BCF618412A9144D799EC4B41A12DE792BCF618411EF983519BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 7 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000BF4868ABC2F61841C993A44F9BEC4B41DC63E9C3C8F61841732EC54D9BEC4B41645DDCA6C8F618417EC685D399EC4B4146425B8EC2F61841D42B65D599EC4B41BF4868ABC2F61841C993A44F9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 7 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000DC63E9C3C8F61841732EC54D9BEC4B41FA7E6ADCCEF618411DC9E54B9BEC4B4181785DBFCEF618412861A6D199EC4B41645DDCA6C8F618417EC685D399EC4B41DC63E9C3C8F61841732EC54D9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 8 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000FA7E6ADCCEF618411DC9E54B9BEC4B41179AEBF4D4F61841AAB7064A9BEC4B419F93DED7D4F61841D2FBC6CF99EC4B4181785DBFCEF618412861A6D199EC4B41FA7E6ADCCEF618411DC9E54B9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 8 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000179AEBF4D4F61841AAB7064A9BEC4B4135B56C0DDBF61841545227489BEC4B41BCAE5FF0DAF618417D96E7CD99EC4B419F93DED7D4F61841D2FBC6CF99EC4B41179AEBF4D4F61841AAB7064A9BEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 9 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000680586AC79F61841922232649DEC4B41862007C57FF618413CBD52629DEC4B4124B9FCA77FF61841475513E89BEC4B41069E7B8F79F61841BA66F2E99BEC4B41680586AC79F61841922232649DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 9 E,Maricopa,Arizona,USA,"was E224 now entry 80, DP_076",f,0103000020E61000000100000005000000862007C57FF618413CBD52629DEC4B41A33B88DD85F61841E65773609DEC4B4141D47DC085F61841F2EF33E69BEC4B4124B9FCA77FF61841475513E89BEC4B41862007C57FF618413CBD52629DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 10 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A33B88DD85F61841E65773609DEC4B41C15609F68BF6184191F2935E9DEC4B415FEFFED88BF618419C8A54E49BEC4B4141D47DC085F61841F2EF33E69BEC4B41A33B88DD85F61841E65773609DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 10 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C15609F68BF6184191F2935E9DEC4B41DE718A0E92F618413B8DB45C9DEC4B417C0A80F191F61841462575E29BEC4B415FEFFED88BF618419C8A54E49BEC4B41C15609F68BF6184191F2935E9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 11 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000DE718A0E92F618413B8DB45C9DEC4B41FC8C0B2798F61841E527D55A9DEC4B419A25010A98F61841F0BF95E09BEC4B417C0A80F191F61841462575E29BEC4B41DE718A0E92F618413B8DB45C9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 11 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000FC8C0B2798F61841E527D55A9DEC4B411AA88C3F9EF618418FC2F5589DEC4B41B84082229EF618419B5AB6DE9BEC4B419A25010A98F61841F0BF95E09BEC4B41FC8C0B2798F61841E527D55A9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 12 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000001AA88C3F9EF618418FC2F5589DEC4B4137C30D58A4F618413A5D16579DEC4B41D55B033BA4F6184145F5D6DC9BEC4B41B84082229EF618419B5AB6DE9BEC4B411AA88C3F9EF618418FC2F5589DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 12 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000037C30D58A4F618413A5D16579DEC4B4155DE8E70AAF61841C74B37559DEC4B41F3768453AAF61841EF8FF7DA9BEC4B41D55B033BA4F6184145F5D6DC9BEC4B4137C30D58A4F618413A5D16579DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 13 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000055DE8E70AAF61841C74B37559DEC4B4172F90F89B0F6184171E657539DEC4B411092056CB0F61841992A18D99BEC4B41F3768453AAF61841EF8FF7DA9BEC4B4155DE8E70AAF61841C74B37559DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 13 E,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000072F90F89B0F6184171E657539DEC4B41901491A1B6F618411B8178519DEC4B412EAD8684B6F6184143C538D79BEC4B411092056CB0F61841992A18D99BEC4B4172F90F89B0F6184171E657539DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000901491A1B6F618411B8178519DEC4B41AD2F12BABCF61841C51B994F9DEC4B413529059DBCF61841EE5F59D59BEC4B412EAD8684B6F6184143C538D79BEC4B41901491A1B6F618411B8178519DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000AD2F12BABCF61841C51B994F9DEC4B41CB4A93D2C2F6184170B6B94D9DEC4B41524486B5C2F618417B4E7AD39BEC4B413529059DBCF61841EE5F59D59BEC4B41AD2F12BABCF61841C51B994F9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000CB4A93D2C2F6184170B6B94D9DEC4B41E96514EBC8F618411A51DA4B9DEC4B41705F07CEC8F6184125E99AD19BEC4B41524486B5C2F618417B4E7AD39BEC4B41CB4A93D2C2F6184170B6B94D9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 15 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E96514EBC8F618411A51DA4B9DEC4B4106819503CFF61841C4EBFA499DEC4B418D7A88E6CEF61841CF83BBCF9BEC4B41705F07CEC8F6184125E99AD19BEC4B41E96514EBC8F618411A51DA4B9DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 16 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000006819503CFF61841C4EBFA499DEC4B41249C161CD5F618416E861B489DEC4B41AB9509FFD4F61841791EDCCD9BEC4B418D7A88E6CEF61841CF83BBCF9BEC4B4106819503CFF61841C4EBFA499DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 15 Column 16 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000249C161CD5F618416E861B489DEC4B4141B79734DBF6184118213C469DEC4B41C9B08A17DBF6184124B9FCCB9BEC4B41AB9509FFD4F61841791EDCCD9BEC4B41249C161CD5F618416E861B489DEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 1 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008BA6B3D379F6184156F146629FEC4B41A9C134EC7FF61841E3DF67609FEC4B4130BB27CF7FF618410B2428E69DEC4B4112A0A6B679F61841618907E89DEC4B418BA6B3D379F6184156F146629FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 1 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A9C134EC7FF61841E3DF67609FEC4B41C6DCB50486F618418D7A885E9FEC4B414DD6A8E785F61841B6BE48E49DEC4B4130BB27CF7FF618410B2428E69DEC4B41A9C134EC7FF61841E3DF67609FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 2 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000C6DCB50486F618418D7A885E9FEC4B41E4F7361D8CF618413815A95C9FEC4B416BF129008CF61841605969E29DEC4B414DD6A8E785F61841B6BE48E49DEC4B41C6DCB50486F618418D7A885E9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 2 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000E4F7361D8CF618413815A95C9FEC4B410113B83592F61841E2AFC95A9FEC4B41890CAB1892F618410AF489E09DEC4B416BF129008CF61841605969E29DEC4B41E4F7361D8CF618413815A95C9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 3 W,Maricopa,Arizona,USA,1st rep shifted from original design,f,0103000020E610000001000000050000000113B83592F61841E2AFC95A9FEC4B411F2E394E98F618418C4AEA589FEC4B41A6272C3198F6184197E2AADE9DEC4B41890CAB1892F618410AF489E09DEC4B410113B83592F61841E2AFC95A9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 3 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000001F2E394E98F618418C4AEA589FEC4B413D49BA669EF6184136E50A579FEC4B41C442AD499EF61841417DCBDC9DEC4B41A6272C3198F6184197E2AADE9DEC4B411F2E394E98F618418C4AEA589FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 4 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000003D49BA669EF6184136E50A579FEC4B415A643B7FA4F61841E17F2B559FEC4B41E15D2E62A4F61841EC17ECDA9DEC4B41C442AD499EF61841417DCBDC9DEC4B413D49BA669EF6184136E50A579FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 4 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000005A643B7FA4F61841E17F2B559FEC4B41787FBC97AAF618418B1A4C539FEC4B41FF78AF7AAAF6184196B20CD99DEC4B41E15D2E62A4F61841EC17ECDA9DEC4B415A643B7FA4F61841E17F2B559FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 5 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000787FBC97AAF618418B1A4C539FEC4B41959A3DB0B0F6184135B56C519FEC4B411D943093B0F61841404D2DD79DEC4B41FF78AF7AAAF6184196B20CD99DEC4B41787FBC97AAF618418B1A4C539FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 5 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000959A3DB0B0F6184135B56C519FEC4B41B3B5BEC8B6F61841DF4F8D4F9FEC4B413AAFB1ABB6F61841EAE74DD59DEC4B411D943093B0F61841404D2DD79DEC4B41959A3DB0B0F6184135B56C519FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 6 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B3B5BEC8B6F61841DF4F8D4F9FEC4B41D0D03FE1BCF6184189EAAD4D9FEC4B4158CA32C4BCF6184195826ED39DEC4B413AAFB1ABB6F61841EAE74DD59DEC4B41B3B5BEC8B6F61841DF4F8D4F9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 6 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D0D03FE1BCF6184189EAAD4D9FEC4B41EEEBC0F9C2F6184117D9CE4B9FEC4B4175E5B3DCC2F618413F1D8FD19DEC4B4158CA32C4BCF6184195826ED39DEC4B41D0D03FE1BCF6184189EAAD4D9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 7 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000EEEBC0F9C2F6184117D9CE4B9FEC4B410C074212C9F61841C173EF499FEC4B41930035F5C8F61841E9B7AFCF9DEC4B4175E5B3DCC2F618413F1D8FD19DEC4B41EEEBC0F9C2F6184117D9CE4B9FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 7 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000000C074212C9F61841C173EF499FEC4B412922C32ACFF618416B0E10489FEC4B41B01BB60DCFF618419352D0CD9DEC4B41930035F5C8F61841E9B7AFCF9DEC4B410C074212C9F61841C173EF499FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 8 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002922C32ACFF618416B0E10489FEC4B41473D4443D5F6184115A930469FEC4B41CE363726D5F618413EEDF0CB9DEC4B41B01BB60DCFF618419352D0CD9DEC4B412922C32ACFF618416B0E10489FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 8 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000473D4443D5F6184115A930469FEC4B416458C55BDBF61841BF4351449FEC4B41EC51B83EDBF61841CBDB11CA9DEC4B41CE363726D5F618413EEDF0CB9DEC4B41473D4443D5F6184115A930469FEC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 9 W,Maricopa,Arizona,USA,,f,0103000020E6100000010000000500000097A8DEFA79F61841FD135C60A1EC4B41B5C35F1380F61841A7AE7C5EA1EC4B41535C55F67FF61841B2463DE49FEC4B413541D4DD79F6184108AC1CE69FEC4B4197A8DEFA79F61841FD135C60A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 9 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000B5C35F1380F61841A7AE7C5EA1EC4B41D3DEE02B86F6184152499D5CA1EC4B417077D60E86F618415DE15DE29FEC4B41535C55F67FF61841B2463DE49FEC4B41B5C35F1380F61841A7AE7C5EA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 10 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000D3DEE02B86F6184152499D5CA1EC4B41F0F961448CF61841FCE3BD5AA1EC4B418E9257278CF61841077C7EE09FEC4B417077D60E86F618415DE15DE29FEC4B41D3DEE02B86F6184152499D5CA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 10 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000F0F961448CF61841FCE3BD5AA1EC4B410E15E35C92F61841A67EDE58A1EC4B41ACADD83F92F61841B1169FDE9FEC4B418E9257278CF61841077C7EE09FEC4B41F0F961448CF61841FCE3BD5AA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 11 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000000E15E35C92F61841A67EDE58A1EC4B412B30647598F61841336DFF56A1EC4B41C9C8595898F618415BB1BFDC9FEC4B41ACADD83F92F61841B1169FDE9FEC4B410E15E35C92F61841A67EDE58A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 11 E,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000002B30647598F61841336DFF56A1EC4B41494BE58D9EF61841DD072055A1EC4B41E7E3DA709EF61841064CE0DA9FEC4B41C9C8595898F618415BB1BFDC9FEC4B412B30647598F61841336DFF56A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 12 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000494BE58D9EF61841DD072055A1EC4B41666666A6A4F6184187A24053A1EC4B41EE5F5989A4F61841B0E600D99FEC4B41E7E3DA709EF61841064CE0DA9FEC4B41494BE58D9EF61841DD072055A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 12 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000666666A6A4F6184187A24053A1EC4B418481E7BEAAF61841323D6151A1EC4B410B7BDAA1AAF618415A8121D79FEC4B41EE5F5989A4F61841B0E600D99FEC4B41666666A6A4F6184187A24053A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 13 W,Maricopa,Arizona,USA,,f,0103000020E610000001000000050000008481E7BEAAF61841323D6151A1EC4B41A29C68D7B0F61841DCD7814FA1EC4B4129965BBAB0F61841E76F42D59FEC4B410B7BDAA1AAF618415A8121D79FEC4B418481E7BEAAF61841323D6151A1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 13 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000A29C68D7B0F61841DCD7814FA1EC4B41BFB7E9EFB6F618418672A24DA1EC4B4146B1DCD2B6F61841910A63D39FEC4B4129965BBAB0F61841E76F42D59FEC4B41A29C68D7B0F61841DCD7814FA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 14 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000BFB7E9EFB6F618418672A24DA1EC4B41DDD26A08BDF61841300DC34BA1EC4B4164CC5DEBBCF618413CA583D19FEC4B4146B1DCD2B6F61841910A63D39FEC4B41BFB7E9EFB6F618418672A24DA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 14 E,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000DDD26A08BDF61841300DC34BA1EC4B41FAEDEB20C3F61841DBA7E349A1EC4B4182E7DE03C3F61841E63FA4CF9FEC4B4164CC5DEBBCF618413CA583D19FEC4B41DDD26A08BDF61841300DC34BA1EC4B41,,some text,some text
MAC Field Scanner Season 8 Range 16 Column 15 W,Maricopa,Arizona,USA,,f,0103000020E61000000100000005000000FAEDEB20C3F61841DBA7E349A1EC4B4118096D39C9F6184185420448A1EC4B419F02601CC9F6184190DAC4CD9FEC4B4182E7DE03C3F61841E63FA4CF9FEC4B41FAEDEB20C3F61841DBA7E349A1EC4B41,,some text,some text
